X_mm,Y_mm,WF_mean_µm
-1.65,-2.1,-10.289549999999998
-1.5,-2.1,-4.52655
-1.35,-2.1,1.20835
-1.2,-2.1,6.9387
-1.05,-2.1,12.7828
-0.9,-2.1,18.780250000000002
-0.75,-2.1,24.87235
-0.6,-2.1,31.068900000000003
-0.45,-2.1,37.32345
-0.3,-2.1,43.632099999999994
-0.15,-2.1,49.972
0.0,-2.1,56.33669999999999
0.15,-2.1,62.70714999999999
0.3,-2.1,69.09475
0.45,-2.1,75.43485000000001
0.6,-2.1,81.71155000000002
0.75,-2.1,87.95159999999998
0.9,-2.1,94.15055
1.05,-2.1,100.23240000000001
1.2,-2.1,106.27629999999999
1.35,-2.1,112.36355
1.5,-2.1,118.40435
1.65,-2.1,124.4327
1.8,-2.1,130.39515
1.95,-2.1,136.33874999999998
2.1,-2.1,142.29865
2.25,-2.1,148.40984999999998
2.4,-2.1,154.71265
2.55,-2.1,161.2948
2.7,-2.1,168.14275
2.85,-2.1,175.21395
3.0,-2.1,182.46724999999998
3.15,-2.1,189.8928
3.3,-2.1,197.5094
3.45,-2.1,205.28325
3.6,-2.1,213.2005
3.75,-2.1,221.25065000000004
3.9,-2.1,229.42225
4.05,-2.1,237.71604999999994
4.2,-2.1,246.1279
4.35,-2.1,254.664
4.5,-2.1,263.33610000000004
4.65,-2.1,272.1536
4.8,-2.1,281.13045
4.95,-2.1,290.27235
5.1,-2.1,299.58804999999995
5.25,-2.1,309.07705
5.4,-2.1,
,-2.1,
-5.4,-2.25,
-5.25,-2.25,
-5.1,-2.25,-156.9443
-4.95,-2.25,-148.95505
-4.8,-2.25,-141.16000000000003
-4.65,-2.25,-133.56125
-4.5,-2.25,-126.15114999999996
-4.35,-2.25,-118.92184999999999
-4.2,-2.25,-111.85945
-4.05,-2.25,-104.951
-3.9,-2.25,-98.17910000000002
-3.75,-2.25,-91.53764999999999
-3.6,-2.25,-85.01514999999999
-3.45,-2.25,-78.59535000000001
-3.3,-2.25,-72.26585
-3.15,-2.25,-66.0164
-3.0,-2.25,-59.8337
-2.85,-2.25,-53.71
-2.7,-2.25,-47.641349999999996
-2.55,-2.25,-41.61735
-2.4,-2.25,-35.635349999999995
-2.25,-2.25,-29.688500000000005
-2.1,-2.25,-23.777449999999998
-1.95,-2.25,-17.911050000000003
-1.8,-2.25,-12.0678
-1.65,-2.25,-6.247400000000001
-1.5,-2.25,-0.44745
-1.35,-2.25,5.33195
-1.2,-2.25,11.108450000000001
-1.05,-2.25,16.93215
-0.9,-2.25,22.852449999999994
-0.75,-2.25,28.91519999999999
-0.6,-2.25,35.05929999999999
-0.45,-2.25,41.2742
-0.3,-2.25,47.5817
-0.15,-2.25,53.90620000000001
0.0,-2.25,60.2537
0.15,-2.25,66.5934
0.3,-2.25,72.9666
0.45,-2.25,79.33994999999999
0.6,-2.25,85.67274999999998
0.75,-2.25,91.99710000000002
0.9,-2.25,98.25115000000001
1.05,-2.25,104.3448
1.2,-2.25,110.40695000000001
1.35,-2.25,116.52154999999998
1.5,-2.25,122.61125000000001
1.65,-2.25,128.71479999999997
1.8,-2.25,134.753
1.95,-2.25,140.7795
2.1,-2.25,146.77779999999998
2.25,-2.25,152.8536
2.4,-2.25,159.10460000000003
2.55,-2.25,165.61705
2.7,-2.25,172.36395000000002
2.85,-2.25,179.33715
3.0,-2.25,186.5225
3.15,-2.25,193.95369999999997
3.3,-2.25,201.60810000000004
3.45,-2.25,209.44865
3.6,-2.25,217.45629999999997
3.75,-2.25,225.61430000000001
3.9,-2.25,233.90315
4.05,-2.25,242.31959999999995
4.2,-2.25,250.85909999999996
4.35,-2.25,259.52014999999994
4.5,-2.25,268.31215000000003
4.65,-2.25,277.2387
4.8,-2.25,286.3175
4.95,-2.25,295.55405
5.1,-2.25,304.95775
5.25,-2.25,314.5292
5.4,-2.25,
,-2.25,
-5.4,-2.4,
-5.25,-2.4,
-5.1,-2.4,-152.18669999999997
-4.95,-2.4,-144.3367
-4.8,-2.4,-136.67445
-4.65,-2.4,-129.20145000000002
-4.5,-2.4,-121.90705000000003
-4.35,-2.4,-114.77915
-4.2,-2.4,-107.80760000000001
-4.05,-2.4,-100.9768
-3.9,-2.4,-94.26589999999999
-3.75,-2.4,-87.6732
-3.6,-2.4,-81.187
-3.45,-2.4,-74.79285
-3.3,-2.4,-68.4764
-3.15,-2.4,-62.23269999999999
-3.0,-2.4,-56.047450000000005
-2.85,-2.4,-49.917449999999995
-2.7,-2.4,-43.83469999999999
-2.55,-2.4,-37.79259999999999
-2.4,-2.4,-31.789150000000006
-2.25,-2.4,-25.81995
-2.1,-2.4,-19.887050000000002
-1.95,-2.4,-13.986600000000001
-1.8,-2.4,-8.105749999999999
-1.65,-2.4,-2.24735
-1.5,-2.4,3.5985500000000004
-1.35,-2.4,9.4349
-1.2,-2.4,15.273150000000001
-1.05,-2.4,21.11355
-0.9,-2.4,26.985549999999996
-0.75,-2.4,33.019650000000006
-0.6,-2.4,39.10695
-0.45,-2.4,45.302350000000004
-0.3,-2.4,51.58785
-0.15,-2.4,57.88495
0.0,-2.4,64.22455
0.15,-2.4,70.5415
0.3,-2.4,76.91029999999999
0.45,-2.4,83.30814999999998
0.6,-2.4,89.68745
0.75,-2.4,96.06425
0.9,-2.4,102.35660000000001
1.05,-2.4,108.48505
1.2,-2.4,114.60325000000003
1.35,-2.4,120.73715000000001
1.5,-2.4,126.87885000000003
1.65,-2.4,133.04279999999997
1.8,-2.4,139.13385
1.95,-2.4,145.1945
2.1,-2.4,151.2408
2.25,-2.4,157.36155000000002
2.4,-2.4,163.60215
2.55,-2.4,170.0464
2.7,-2.4,176.70899999999997
2.85,-2.4,183.61235
3.0,-2.4,190.78435
3.15,-2.4,198.21375000000003
3.3,-2.4,205.88355
3.45,-2.4,213.7678
3.6,-2.4,221.83959999999996
3.75,-2.4,230.08534999999998
3.9,-2.4,238.47629999999998
4.05,-2.4,247.00629999999995
4.2,-2.4,255.66529999999997
4.35,-2.4,264.44725
4.5,-2.4,273.35904999999997
4.65,-2.4,282.40165
4.8,-2.4,291.58904999999993
4.95,-2.4,300.92695000000003
5.1,-2.4,310.42575
5.25,-2.4,320.08590000000004
5.4,-2.4,
,-2.4,
-5.4,-2.55,
-5.25,-2.55,
-5.1,-2.55,-147.79135000000002
-4.95,-2.55,-140.0729
-4.8,-2.55,-132.53400000000002
-4.65,-2.55,-125.17490000000001
-4.5,-2.55,-117.9846
-4.35,-2.55,-110.94719999999998
-4.2,-2.55,-104.05325
-4.05,-2.55,-97.28505000000001
-3.9,-2.55,-90.62485
-3.75,-2.55,-84.07055
-3.6,-2.55,-77.6086
-3.45,-2.55,-71.2289
-3.3,-2.55,-64.92005000000002
-3.15,-2.55,-58.67455000000001
-3.0,-2.55,-52.48265
-2.85,-2.55,-46.341249999999995
-2.7,-2.55,-40.24185
-2.55,-2.55,-34.1799
-2.4,-2.55,-28.151249999999997
-2.25,-2.55,-22.1564
-2.1,-2.55,-16.19295
-1.95,-2.55,-10.255149999999999
-1.8,-2.55,-4.33225
-1.65,-2.55,1.5727500000000003
-1.5,-2.55,7.475400000000002
-1.35,-2.55,13.3784
-1.2,-2.55,19.293649999999996
-1.05,-2.55,25.230200000000004
-0.9,-2.55,31.19615
-0.75,-2.55,37.23819999999999
-0.6,-2.55,43.27419999999999
-0.45,-2.55,49.436600000000006
-0.3,-2.55,55.67925
-0.15,-2.55,61.9594
0.0,-2.55,68.29485000000001
0.15,-2.55,74.58745
0.3,-2.55,80.9238
0.45,-2.55,87.3223
0.6,-2.55,93.71704999999999
0.75,-2.55,100.1217
0.9,-2.55,106.45785000000001
1.05,-2.55,112.67694999999999
1.2,-2.55,118.87225000000001
1.35,-2.55,125.05454999999999
1.5,-2.55,131.2482
1.65,-2.55,137.42085
1.8,-2.55,143.54149999999998
1.95,-2.55,149.65460000000002
2.1,-2.55,155.7546
2.25,-2.55,161.92265000000003
2.4,-2.55,168.19654999999997
2.55,-2.55,174.6594
2.7,-2.55,181.32005
2.85,-2.55,188.23215
3.0,-2.55,195.4014
3.15,-2.55,202.8281
3.3,-2.55,210.50385
3.45,-2.55,218.41395000000003
3.6,-2.55,226.5315
3.75,-2.55,234.84159999999997
3.9,-2.55,243.31635000000006
4.05,-2.55,251.94189999999998
4.2,-2.55,260.7091
4.35,-2.55,269.60745000000003
4.5,-2.55,278.63960000000003
4.65,-2.55,287.8022
4.8,-2.55,297.10114999999996
4.95,-2.55,306.54655
5.1,-2.55,316.14615
5.25,-2.55,325.90080000000006
5.4,-2.55,
,-2.55,
-5.4,-2.7,
-5.25,-2.7,
-5.1,-2.7,-143.55115
-4.95,-2.7,-135.95405
-4.8,-2.7,-128.52975
-4.65,-2.7,-121.27220000000003
-4.5,-2.7,-114.17120000000003
-4.35,-2.7,-107.2112
-4.2,-2.7,-100.38390000000003
-4.05,-2.7,-93.6659
-3.9,-2.7,-87.04455
-3.75,-2.7,-80.51795000000001
-3.6,-2.7,-74.07240000000002
-3.45,-2.7,-67.70129999999999
-3.3,-2.7,-61.39440000000002
-3.15,-2.7,-55.14465000000001
-3.0,-2.7,-48.9413
-2.85,-2.7,-42.781600000000005
-2.7,-2.7,-36.6622
-2.55,-2.7,-30.57575
-2.4,-2.7,-24.520850000000003
-2.25,-2.7,-18.494549999999997
-2.1,-2.7,-12.494749999999998
-1.95,-2.7,-6.5134
-1.8,-2.7,-0.54215
-1.65,-2.7,5.422999999999999
-1.5,-2.7,11.390099999999997
-1.35,-2.7,17.365650000000002
-1.2,-2.7,23.35935
-1.05,-2.7,29.3755
-0.9,-2.7,35.41779999999999
-0.75,-2.7,41.4803
-0.6,-2.7,47.53204999999999
-0.45,-2.7,53.66185
-0.3,-2.7,59.856500000000004
-0.15,-2.7,66.10925
0.0,-2.7,72.41934999999998
0.15,-2.7,78.72389999999999
0.3,-2.7,85.04915
0.45,-2.7,91.4143
0.6,-2.7,97.80395000000001
0.75,-2.7,104.20815
0.9,-2.7,110.60964999999999
1.05,-2.7,116.95194999999998
1.2,-2.7,123.23625
1.35,-2.7,129.4496
1.5,-2.7,135.65259999999998
1.65,-2.7,141.82210000000003
1.8,-2.7,147.968
1.95,-2.7,154.14204999999998
2.1,-2.7,160.3058
2.25,-2.7,166.6002
2.4,-2.7,173.00544999999997
2.55,-2.7,179.5737
2.7,-2.7,186.31199999999995
2.85,-2.7,193.2647
3.0,-2.7,200.45164999999997
3.15,-2.7,207.88604999999998
3.3,-2.7,215.56785000000005
3.45,-2.7,223.49460000000005
3.6,-2.7,231.64325
3.75,-2.7,239.9994
3.9,-2.7,248.54030000000003
4.05,-2.7,257.24690000000004
4.2,-2.7,266.11165
4.35,-2.7,275.11479999999995
4.5,-2.7,284.2583
4.65,-2.7,293.53595
4.8,-2.7,302.94970000000006
4.95,-2.7,312.50834999999995
5.1,-2.7,322.214
5.25,-2.7,332.07354999999995
5.4,-2.7,
,-2.7,
-5.4,-2.85,
-5.25,-2.85,
-5.1,-2.85,-139.7836
-4.95,-2.85,-132.29929999999996
-4.8,-2.85,-124.97745
-4.65,-2.85,-117.81049999999998
-4.5,-2.85,-110.78835000000001
-4.35,-2.85,-103.89344999999999
-4.2,-2.85,-97.11744999999999
-4.05,-2.85,-90.4385
-3.9,-2.85,-83.84805
-3.75,-2.85,-77.34039999999999
-3.6,-2.85,-70.905
-3.45,-2.85,-64.53675000000001
-3.3,-2.85,-58.224449999999976
-3.15,-2.85,-51.962300000000006
-3.0,-2.85,-45.741699999999994
-2.85,-2.85,-39.56134999999999
-2.7,-2.85,-33.417699999999996
-2.55,-2.85,-27.303950000000004
-2.4,-2.85,-21.218300000000003
-2.25,-2.85,-15.154150000000001
-2.1,-2.85,-9.1107
-1.95,-2.85,-3.0795000000000003
-1.8,-2.85,2.94765
-1.65,-2.85,8.976900000000002
-1.5,-2.85,15.013399999999999
-1.35,-2.85,21.06645
-1.2,-2.85,27.138650000000002
-1.05,-2.85,33.231049999999996
-0.9,-2.85,39.350100000000005
-0.75,-2.85,45.49284999999999
-0.6,-2.85,51.66110000000001
-0.45,-2.85,57.88249999999999
-0.3,-2.85,64.10570000000001
-0.15,-2.85,70.3424
0.0,-2.85,76.62195
0.15,-2.85,82.94895
0.3,-2.85,89.2726
0.45,-2.85,95.6305
0.6,-2.85,102.00384999999997
0.75,-2.85,108.43035000000002
0.9,-2.85,114.8857
1.05,-2.85,121.26169999999999
1.2,-2.85,127.57010000000002
1.35,-2.85,133.81155
1.5,-2.85,140.07
1.65,-2.85,146.276
1.8,-2.85,152.46454999999997
1.95,-2.85,158.77315000000002
2.1,-2.85,165.03705
2.25,-2.85,171.4645
2.4,-2.85,178.00879999999998
2.55,-2.85,184.6911
2.7,-2.85,191.5287
2.85,-2.85,198.55165
3.0,-2.85,205.78434999999996
3.15,-2.85,213.24644999999995
3.3,-2.85,220.94540000000006
3.45,-2.85,228.88860000000005
3.6,-2.85,237.06064999999998
3.75,-2.85,245.44795
3.9,-2.85,254.03835000000004
4.05,-2.85,262.81235000000004
4.2,-2.85,271.7586
4.35,-2.85,280.8534000000001
4.5,-2.85,290.09799999999996
4.65,-2.85,299.48525000000006
4.8,-2.85,309.0093
4.95,-2.85,318.6832
5.1,-2.85,328.49814999999995
5.25,-2.85,338.46145
5.4,-2.85,
,-2.85,
-5.4,-3.0,
-5.25,-3.0,
-5.1,-3.0,-136.21145
-4.95,-3.0,-128.87504999999996
-4.8,-3.0,-121.64315000000002
-4.65,-3.0,-114.55409999999999
-4.5,-3.0,-107.59779999999998
-4.35,-3.0,-100.75574999999999
-4.2,-3.0,-94.01979999999999
-4.05,-3.0,-87.3728
-3.9,-3.0,-80.80325
-3.75,-3.0,-74.30684999999998
-3.6,-3.0,-67.87604999999999
-3.45,-3.0,-61.5034
-3.3,-3.0,-55.180600000000005
-3.15,-3.0,-48.90325000000001
-3.0,-3.0,-42.66405000000001
-2.85,-3.0,-36.45990000000001
-2.7,-3.0,-30.287399999999998
-2.55,-3.0,-24.138799999999996
-2.4,-3.0,-18.016249999999996
-2.25,-3.0,-11.9094
-2.1,-3.0,-5.818
-1.95,-3.0,0.2684500000000001
-1.8,-3.0,6.36005
-1.65,-3.0,12.458150000000002
-1.5,-3.0,18.569000000000003
-1.35,-3.0,24.6986
-1.2,-3.0,30.84960000000001
-1.05,-3.0,37.02254999999999
-0.9,-3.0,43.22195
-0.75,-3.0,49.45055
-0.6,-3.0,55.70525
-0.45,-3.0,61.99715
-0.3,-3.0,68.31460000000001
-0.15,-3.0,74.67490000000001
0.0,-3.0,81.00605
0.15,-3.0,87.311
0.3,-3.0,93.61370000000001
0.45,-3.0,99.96540000000002
0.6,-3.0,106.3078
0.75,-3.0,112.73565
0.9,-3.0,119.19490000000003
1.05,-3.0,125.60514999999998
1.2,-3.0,131.95639999999997
1.35,-3.0,138.22705
1.5,-3.0,144.5084
1.65,-3.0,150.85459999999998
1.8,-3.0,157.18045
1.95,-3.0,163.68290000000002
2.1,-3.0,170.14635
2.25,-3.0,176.71175
2.4,-3.0,183.395
2.55,-3.0,190.20340000000002
2.7,-3.0,197.1519
2.85,-3.0,204.26594999999995
3.0,-3.0,211.56705000000002
3.15,-3.0,219.07929999999996
3.3,-3.0,226.81064999999998
3.45,-3.0,234.7745
3.6,-3.0,242.97079999999997
3.75,-3.0,251.38569999999999
3.9,-3.0,260.01435
4.05,-3.0,268.8393
4.2,-3.0,277.84975
4.35,-3.0,287.02494999999993
4.5,-3.0,296.36255
4.65,-3.0,305.85159999999996
4.8,-3.0,315.4819
4.95,-3.0,325.26360000000005
5.1,-3.0,335.1902
5.25,-3.0,345.2628000000001
5.4,-3.0,
,-3.0,
-5.4,-3.15,
-5.25,-3.15,
-5.1,-3.15,-132.5728
-4.95,-3.15,-125.3709
-4.8,-3.15,-118.2174
-4.65,-3.15,-111.19485000000002
-4.5,-3.15,-104.29220000000001
-4.35,-3.15,-97.49285
-4.2,-3.15,-90.7875
-4.05,-3.15,-84.16409999999999
-3.9,-3.15,-77.60579999999999
-3.75,-3.15,-71.11500000000001
-3.6,-3.15,-64.68195
-3.45,-3.15,-58.299550000000025
-3.3,-3.15,-51.96144999999999
-3.15,-3.15,-45.66475
-3.0,-3.15,-39.402249999999995
-2.85,-3.15,-33.16875
-2.7,-3.15,-26.963150000000006
-2.55,-3.15,-20.777
-2.4,-3.15,-14.609599999999997
-2.25,-3.15,-8.45525
-2.1,-3.15,-2.3064999999999998
-1.95,-3.15,3.8442
-1.8,-3.15,10.0025
-1.65,-3.15,16.16995
-1.5,-3.15,22.3562
-1.35,-3.15,28.56465
-1.2,-3.15,34.79359999999999
-1.05,-3.15,41.04665000000001
-0.9,-3.15,47.32825
-0.75,-3.15,53.6394
-0.6,-3.15,59.97410000000001
-0.45,-3.15,66.3378
-0.3,-3.15,72.72505000000001
-0.15,-3.15,79.13185
0.0,-3.15,85.53349999999999
0.15,-3.15,91.97605
0.3,-3.15,98.44660000000002
0.45,-3.15,104.91345000000001
0.6,-3.15,111.17165
0.75,-3.15,117.39865000000002
0.9,-3.15,123.70309999999998
1.05,-3.15,130.06019999999998
1.2,-3.15,136.45790000000002
1.35,-3.15,142.83765
1.5,-3.15,149.23555
1.65,-3.15,155.79129999999995
1.8,-3.15,162.342
1.95,-3.15,168.99935
2.1,-3.15,175.68415
2.25,-3.15,182.43400000000003
2.4,-3.15,189.27775
2.55,-3.15,196.23029999999997
2.7,-3.15,203.30755000000002
2.85,-3.15,210.53265000000002
3.0,-3.15,217.92154999999997
3.15,-3.15,225.50135
3.3,-3.15,233.2837
3.45,-3.15,241.28505000000004
3.6,-3.15,249.51155
3.75,-3.15,257.95645
3.9,-3.15,266.6190500000001
4.05,-3.15,275.48785000000004
4.2,-3.15,284.5530500000001
4.35,-3.15,293.7971
4.5,-3.15,303.21214999999995
4.65,-3.15,312.7919
4.8,-3.15,322.52615000000003
4.95,-3.15,332.40959999999995
5.1,-3.15,342.44210000000004
5.25,-3.15,352.62340000000006
5.4,-3.15,
,-3.15,
-5.4,-3.3,
-5.25,-3.3,
-5.1,-3.3,-129.07939999999996
-4.95,-3.3,-121.99759999999999
-4.8,-3.3,-114.91010000000001
-4.65,-3.3,-107.94299999999998
-4.5,-3.3,-101.08345
-4.35,-3.3,-94.3161
-4.2,-3.3,-87.6335
-4.05,-3.3,-81.0237
-3.9,-3.3,-74.47064999999999
-3.75,-3.3,-67.97784999999999
-3.6,-3.3,-61.53715
-3.45,-3.3,-55.14175
-3.3,-3.3,-48.78315
-3.15,-3.3,-42.462
-3.0,-3.3,-36.17085
-2.85,-3.3,-29.90505
-2.7,-3.3,-23.660149999999994
-2.55,-3.3,-17.433
-2.4,-3.3,-11.21455
-2.25,-3.3,-5.0058
-2.1,-3.3,1.2018500000000003
-1.95,-3.3,7.4194
-1.8,-3.3,13.65
-1.65,-3.3,19.892449999999997
-1.5,-3.3,26.156149999999997
-1.35,-3.3,32.4406
-1.2,-3.3,38.7488
-1.05,-3.3,45.0851
-0.9,-3.3,51.44820000000001
-0.75,-3.3,57.837450000000004
-0.6,-3.3,64.24820000000001
-0.45,-3.3,70.68545
-0.3,-3.3,77.1532
-0.15,-3.3,83.64349999999999
0.0,-3.3,90.15994999999998
0.15,-3.3,96.82495000000002
0.3,-3.3,103.51880000000001
0.45,-3.3,110.22825000000003
0.6,-3.3,116.72409999999999
0.75,-3.3,123.11455000000001
0.9,-3.3,129.56019999999998
1.05,-3.3,136.0595
1.2,-3.3,142.6156
1.35,-3.3,149.20845000000003
1.5,-3.3,155.82764999999998
1.65,-3.3,162.53879999999998
1.8,-3.3,169.2975
1.95,-3.3,176.13075
2.1,-3.3,183.0151
2.25,-3.3,189.95855
2.4,-3.3,196.97795000000002
2.55,-3.3,204.09219999999996
2.7,-3.3,211.31275
2.85,-3.3,218.66655
3.0,-3.3,226.16485000000003
3.15,-3.3,233.82999999999998
3.3,-3.3,241.68305
3.45,-3.3,249.73749999999995
3.6,-3.3,258.0047
3.75,-3.3,266.48584999999997
3.9,-3.3,275.18174999999997
4.05,-3.3,284.08885
4.2,-3.3,293.1989500000001
4.35,-3.3,302.5008
4.5,-3.3,311.98435
4.65,-3.3,321.64259999999996
4.8,-3.3,331.46684999999997
4.95,-3.3,341.4486
5.1,-3.3,351.5829999999999
5.25,-3.3,361.87004999999994
5.4,-3.3,
,-3.3,
