X_mm,Y_mm,WF_mean_µm
1.8,-1.95,123.35924999999997
1.95,-1.95,129.56419999999997
2.1,-1.95,135.9629
2.25,-1.95,142.54685
2.4,-1.95,149.28684999999996
2.55,-1.95,156.16989999999998
2.7,-1.95,163.14000000000001
2.85,-1.95,170.19255
3.0,-1.95,177.47335000000004
3.15,-1.95,184.8748
3.3,-1.95,192.34475000000003
3.45,-1.95,199.9139
3.6,-1.95,207.60434999999998
3.75,-1.95,215.42125000000001
3.9,-1.95,223.35864999999998
4.05,-1.95,231.42915000000002
4.2,-1.95,239.6344
4.35,-1.95,247.98469999999998
4.5,-1.95,256.4921499999999
4.65,-1.95,265.1672
4.8,-1.95,274.01525000000004
4.95,-1.95,283.0415
5.1,-1.95,292.24514999999997
5.25,-1.95,301.6247
5.4,-1.95,
,-1.95,
-5.4,-2.1,
-5.25,-2.1,
-5.1,-2.1,-166.67284999999998
-4.95,-2.1,-158.74055
-4.8,-2.1,-150.99800000000002
-4.65,-2.1,-143.44245000000004
-4.5,-2.1,-136.06834999999995
-4.35,-2.1,-128.8687
-4.2,-2.1,-121.82854999999999
-4.05,-2.1,-114.9297
-3.9,-2.1,-108.157
-3.75,-2.1,-101.50265
-3.6,-2.1,-94.95625
-3.45,-2.1,-88.50140000000002
-3.3,-2.1,-82.12440000000001
-3.15,-2.1,-75.80865000000001
-3.0,-2.1,-69.54220000000002
-2.85,-2.1,-63.31365000000001
-2.7,-2.1,-57.111349999999995
-2.55,-2.1,-50.9238
-2.4,-2.1,-44.74335
-2.25,-2.1,-38.5639
-2.1,-2.1,-32.3885
-1.95,-2.1,-26.227500000000003
-1.8,-2.1,-20.067949999999996
-1.65,-2.1,-13.91865
-1.5,-2.1,-7.766000000000001
-1.35,-2.1,-1.5547
-1.2,-2.1,4.708800000000001
-1.05,-2.1,10.996599999999997
-0.9,-2.1,17.323700000000002
-0.75,-2.1,23.64105
-0.6,-2.1,29.933300000000003
-0.45,-2.1,36.2666
-0.3,-2.1,42.629749999999994
-0.15,-2.1,48.961200000000005
0.0,-2.1,55.2204
0.15,-2.1,61.3913
0.3,-2.1,67.49730000000001
0.45,-2.1,73.5309
0.6,-2.1,79.47885000000001
0.75,-2.1,85.38990000000001
0.9,-2.1,91.26835
1.05,-2.1,97.17415
1.2,-2.1,103.07660000000001
1.35,-2.1,109.07775000000001
1.5,-2.1,115.06625
1.65,-2.1,120.97685000000001
1.8,-2.1,126.94125000000001
1.95,-2.1,133.05515
2.1,-2.1,139.34930000000003
2.25,-2.1,145.8136
2.4,-2.1,152.43935000000005
2.55,-2.1,159.20639999999997
2.7,-2.1,166.09210000000002
2.85,-2.1,173.11950000000002
3.0,-2.1,180.4199
3.15,-2.1,187.89794999999998
3.3,-2.1,195.50265
3.45,-2.1,203.21805
3.6,-2.1,211.04905000000002
3.75,-2.1,218.99894999999992
3.9,-2.1,227.06795000000002
4.05,-2.1,235.26410000000004
4.2,-2.1,243.58840000000004
4.35,-2.1,252.0493
4.5,-2.1,260.65835000000004
4.65,-2.1,269.4232
4.8,-2.1,278.35599999999994
4.95,-2.1,287.45990000000006
5.1,-2.1,296.7411000000001
5.25,-2.1,306.1981
5.4,-2.1,
,-2.1,
-5.4,-2.25,
-5.25,-2.25,
-5.1,-2.25,-162.57715000000002
-4.95,-2.25,-154.77875
-4.8,-2.25,-147.16075000000004
-4.65,-2.25,-139.72230000000002
-4.5,-2.25,-132.45409999999998
-4.35,-2.25,-125.34560000000003
-4.2,-2.25,-118.38185000000001
-4.05,-2.25,-111.54819999999998
-3.9,-2.25,-104.82614999999998
-3.75,-2.25,-98.20915
-3.6,-2.25,-91.68554999999999
-3.45,-2.25,-85.23799999999997
-3.3,-2.25,-78.85454999999999
-3.15,-2.25,-72.52284999999999
-3.0,-2.25,-66.22835
-2.85,-2.25,-59.96085000000001
-2.7,-2.25,-53.71470000000001
-2.55,-2.25,-47.47680000000001
-2.4,-2.25,-41.24545
-2.25,-2.25,-35.01455
-2.1,-2.25,-28.789400000000008
-1.95,-2.25,-22.5833
-1.8,-2.25,-16.38075
-1.65,-2.25,-10.1857
-1.5,-2.25,-4.003099999999999
-1.35,-2.25,2.1609999999999996
-1.2,-2.25,8.3467
-1.05,-2.25,14.589049999999997
-0.9,-2.25,20.8709
-0.75,-2.25,27.149399999999996
-0.6,-2.25,33.4431
-0.45,-2.25,39.803650000000005
-0.3,-2.25,46.13705
-0.15,-2.25,52.37765
0.0,-2.25,58.62835000000001
0.15,-2.25,64.77625
0.3,-2.25,70.90455
0.45,-2.25,76.9969
0.6,-2.25,82.994
0.75,-2.25,88.9329
0.9,-2.25,94.84725
1.05,-2.25,100.77885
1.2,-2.25,106.68599999999999
1.35,-2.25,112.64374999999998
1.5,-2.25,118.70195000000001
1.65,-2.25,124.67934999999997
1.8,-2.25,130.63944999999998
1.95,-2.25,136.69865000000001
2.1,-2.25,142.89139999999998
2.25,-2.25,149.2728
2.4,-2.25,155.79975000000002
2.55,-2.25,162.43429999999998
2.7,-2.25,169.23045000000002
2.85,-2.25,176.22275000000005
3.0,-2.25,183.4871
3.15,-2.25,190.98435
3.3,-2.25,198.66565
3.45,-2.25,206.49035000000003
3.6,-2.25,214.4466
3.75,-2.25,222.52909999999997
3.9,-2.25,230.72875000000005
4.05,-2.25,239.05199999999996
4.2,-2.25,247.5009500000001
4.35,-2.25,256.0791
4.5,-2.25,264.79825
4.65,-2.25,273.6619999999999
4.8,-2.25,282.68725000000006
4.95,-2.25,291.87825
5.1,-2.25,301.24195000000003
5.25,-2.25,310.77740000000006
5.4,-2.25,
,-2.25,
-5.4,-2.4,
-5.25,-2.4,
-5.1,-2.4,-158.6299
-4.95,-2.4,-150.95485000000002
-4.8,-2.4,-143.45084999999997
-4.65,-2.4,-136.11769999999999
-4.5,-2.4,-128.9428
-4.35,-2.4,-121.9126
-4.2,-2.4,-115.01485
-4.05,-2.4,-108.2334
-3.9,-2.4,-101.54665000000003
-3.75,-2.4,-94.95174999999999
-3.6,-2.4,-88.4372
-3.45,-2.4,-81.98755
-3.3,-2.4,-75.58695
-3.15,-2.4,-69.2298
-3.0,-2.4,-62.89965000000001
-2.85,-2.4,-56.592000000000006
-2.7,-2.4,-50.2973
-2.55,-2.4,-44.00869999999999
-2.4,-2.4,-37.72610000000001
-2.25,-2.4,-31.4484
-2.1,-2.4,-25.1821
-1.95,-2.4,-18.929249999999996
-1.8,-2.4,-12.6828
-1.65,-2.4,-6.45265
-1.5,-2.4,-0.23800000000000007
-1.35,-2.4,5.94835
-1.2,-2.4,12.0975
-1.05,-2.4,18.29125
-0.9,-2.4,24.530000000000005
-0.75,-2.4,30.7534
-0.6,-2.4,36.9874
-0.45,-2.4,43.286199999999994
-0.3,-2.4,49.607899999999994
-0.15,-2.4,55.800749999999994
0.0,-2.4,62.011
0.15,-2.4,68.1987
0.3,-2.4,74.34894999999999
0.45,-2.4,80.48215
0.6,-2.4,86.5365
0.75,-2.4,92.51639999999999
0.9,-2.4,98.46600000000001
1.05,-2.4,104.39724999999999
1.2,-2.4,110.3338
1.35,-2.4,116.30099999999997
1.5,-2.4,122.34399999999998
1.65,-2.4,128.41750000000002
1.8,-2.4,134.4259
1.95,-2.4,140.44495
2.1,-2.4,146.5876
2.25,-2.4,152.89275
2.4,-2.4,159.33054999999996
2.55,-2.4,165.87679999999997
2.7,-2.4,172.62349999999998
2.85,-2.4,179.61425000000003
3.0,-2.4,186.86805000000004
3.15,-2.4,194.3708
3.3,-2.4,202.09029999999998
3.45,-2.4,209.99175
3.6,-2.4,218.04629999999997
3.75,-2.4,226.24589999999998
3.9,-2.4,234.56925
4.05,-2.4,243.01864999999998
4.2,-2.4,251.59205000000006
4.35,-2.4,260.2898
4.5,-2.4,269.12315
4.65,-2.4,278.0952
4.8,-2.4,287.2204
4.95,-2.4,296.50455
5.1,-2.4,305.9563
5.25,-2.4,315.57495000000006
5.4,-2.4,
,-2.4,
-5.4,-2.55,
-5.25,-2.55,
-5.1,-2.55,-154.8177
-4.95,-2.55,-147.25545000000002
-4.8,-2.55,-139.85479999999998
-4.65,-2.55,-132.61380000000003
-4.5,-2.55,-125.51984999999999
-4.35,-2.55,-118.55574999999999
-4.2,-2.55,-111.71015000000003
-4.05,-2.55,-104.96549999999999
-3.9,-2.55,-98.30245
-3.75,-2.55,-91.71880000000002
-3.6,-2.55,-85.19975000000001
-3.45,-2.55,-78.73509999999999
-3.3,-2.55,-72.31139999999998
-3.15,-2.55,-65.92035000000001
-3.0,-2.55,-59.550799999999995
-2.85,-2.55,-53.198699999999995
-2.7,-2.55,-46.856199999999994
-2.55,-2.55,-40.51975
-2.4,-2.55,-34.187999999999995
-2.25,-2.55,-27.866449999999997
-2.1,-2.55,-21.557900000000004
-1.95,-2.55,-15.263500000000002
-1.8,-2.55,-8.979850000000003
-1.65,-2.55,-2.719549999999999
-1.5,-2.55,3.5229
-1.35,-2.55,9.73625
-1.2,-2.55,15.919250000000002
-1.05,-2.55,22.080099999999998
-0.9,-2.55,28.25045
-0.75,-2.55,34.465349999999994
-0.6,-2.55,40.69160000000001
-0.45,-2.55,46.855900000000005
-0.3,-2.55,53.13065
-0.15,-2.55,59.27225000000001
0.0,-2.55,65.4872
0.15,-2.55,71.69045000000003
0.3,-2.55,77.8464
0.45,-2.55,83.9946
0.6,-2.55,90.10249999999999
0.75,-2.55,96.13235
0.9,-2.55,102.1154
1.05,-2.55,108.06935000000001
1.2,-2.55,114.03425
1.35,-2.55,120.03610000000003
1.5,-2.55,126.05845000000002
1.65,-2.55,132.19500000000002
1.8,-2.55,138.2628
1.95,-2.55,144.29235
2.1,-2.55,150.45135000000002
2.25,-2.55,156.73475000000002
2.4,-2.55,163.1066
2.55,-2.55,169.6108
2.7,-2.55,176.3602
2.85,-2.55,183.35585
3.0,-2.55,190.60694999999998
3.15,-2.55,198.11110000000002
3.3,-2.55,205.85045
3.45,-2.55,213.8011
3.6,-2.55,221.93010000000004
3.75,-2.55,230.22295
3.9,-2.55,238.65505
4.05,-2.55,247.21939999999995
4.2,-2.55,255.91289999999995
4.35,-2.55,264.73235000000005
4.5,-2.55,273.686
4.65,-2.55,282.77395000000007
4.8,-2.55,292.00460000000004
4.95,-2.55,301.38865
5.1,-2.55,310.9343
5.25,-2.55,320.64109999999994
5.4,-2.55,
,-2.55,
-5.4,-2.7,
-5.25,-2.7,
-5.1,-2.7,-151.13655
-4.95,-2.7,-143.676
-4.8,-2.7,-136.36805
-4.65,-2.7,-129.2056
-4.5,-2.7,-122.17670000000001
-4.35,-2.7,-115.26469999999999
-4.2,-2.7,-108.4598
-4.05,-2.7,-101.73834999999998
-3.9,-2.7,-95.08650000000002
-3.75,-2.7,-88.50209999999998
-3.6,-2.7,-81.97005
-3.45,-2.7,-75.4835
-3.3,-2.7,-69.0307
-3.15,-2.7,-62.6038
-3.0,-2.7,-56.191199999999995
-2.85,-2.7,-49.79115
-2.7,-2.7,-43.4016
-2.55,-2.7,-37.017849999999996
-2.4,-2.7,-30.642799999999994
-2.25,-2.7,-24.279199999999996
-2.1,-2.7,-17.9316
-1.95,-2.7,-11.599400000000001
-1.8,-2.7,-5.283050000000001
-1.65,-2.7,1.0113499999999997
-1.5,-2.7,7.281500000000003
-1.35,-2.7,13.52345
-1.2,-2.7,19.739449999999998
-1.05,-2.7,25.931100000000004
-0.9,-2.7,32.08645
-0.75,-2.7,38.26120000000001
-0.6,-2.7,44.428200000000004
-0.45,-2.7,50.555800000000005
-0.3,-2.7,56.753
-0.15,-2.7,62.857400000000005
0.0,-2.7,69.01930000000002
0.15,-2.7,75.2142
0.3,-2.7,81.39045
0.45,-2.7,87.54085
0.6,-2.7,93.6596
0.75,-2.7,99.7411
0.9,-2.7,105.77365000000002
1.05,-2.7,111.77055
1.2,-2.7,117.78115
1.35,-2.7,123.82659999999996
1.5,-2.7,129.8805
1.65,-2.7,136.0246
1.8,-2.7,142.19699999999997
1.95,-2.7,148.28614999999996
2.1,-2.7,154.46210000000002
2.25,-2.7,160.86309999999997
2.4,-2.7,167.377
2.55,-2.7,174.01485
2.7,-2.7,180.83210000000003
2.85,-2.7,187.86540000000005
3.0,-2.7,195.1335
3.15,-2.7,202.64695
3.3,-2.7,210.40045
3.45,-2.7,218.38305
3.6,-2.7,226.56575000000004
3.75,-2.7,234.92995000000005
3.9,-2.7,243.45379999999992
4.05,-2.7,252.12095000000005
4.2,-2.7,260.92925
4.35,-2.7,269.86480000000006
4.5,-2.7,278.93514999999996
4.65,-2.7,288.13915000000003
4.8,-2.7,297.48175
4.95,-2.7,306.97425
5.1,-2.7,316.6198
5.25,-2.7,326.42545
5.4,-2.7,
,-2.7,
-5.4,-2.85,
-5.25,-2.85,
-5.1,-2.85,-147.21074999999996
-4.95,-2.85,-139.84155
-4.8,-2.85,-132.6134
-4.65,-2.85,-125.51739999999998
-4.5,-2.85,-118.54219999999998
-4.35,-2.85,-111.6691
-4.2,-2.85,-104.88875
-4.05,-2.85,-98.17850000000001
-3.9,-2.85,-91.5296
-3.75,-2.85,-84.93469999999999
-3.6,-2.85,-78.38295000000001
-3.45,-2.85,-71.86869999999999
-3.3,-2.85,-65.37985
-3.15,-2.85,-58.91030000000001
-3.0,-2.85,-52.452099999999994
-2.85,-2.85,-46.0056
-2.7,-2.85,-39.56995
-2.55,-2.85,-33.1426
-2.4,-2.85,-26.727349999999994
-2.25,-2.85,-20.323900000000002
-2.1,-2.85,-13.938950000000002
-1.95,-2.85,-7.572949999999999
-1.8,-2.85,-1.2268
-1.65,-2.85,5.0958
-1.5,-2.85,11.389199999999999
-1.35,-2.85,17.65365
-1.2,-2.85,23.881650000000004
-1.05,-2.85,30.063399999999994
-0.9,-2.85,36.185550000000006
-0.75,-2.85,42.212349999999994
-0.6,-2.85,48.17995
-0.45,-2.85,54.29610000000001
-0.3,-2.85,60.42105
-0.15,-2.85,66.47975000000001
0.0,-2.85,72.57660000000001
0.15,-2.85,78.76509999999999
0.3,-2.85,84.9553
0.45,-2.85,91.11979999999997
0.6,-2.85,97.25784999999999
0.75,-2.85,103.37750000000001
0.9,-2.85,109.46435000000001
1.05,-2.85,115.52715
1.2,-2.85,121.59550000000002
1.35,-2.85,127.67555000000002
1.5,-2.85,133.76315000000002
1.65,-2.85,139.9103
1.8,-2.85,146.176
1.95,-2.85,152.3479
2.1,-2.85,158.60510000000002
2.25,-2.85,165.08124999999998
2.4,-2.85,171.69865000000004
2.55,-2.85,178.4513
2.7,-2.85,185.36325000000005
2.85,-2.85,192.46349999999998
3.0,-2.85,199.77545
3.15,-2.85,207.31675
3.3,-2.85,215.09125000000003
3.45,-2.85,223.0999
3.6,-2.85,231.32165000000003
3.75,-2.85,239.73815
3.9,-2.85,248.3345
4.05,-2.85,257.09185
4.2,-2.85,266.00149999999996
4.35,-2.85,275.04425
4.5,-2.85,284.22615
4.65,-2.85,293.5452
4.8,-2.85,302.9995
4.95,-2.85,312.60535
5.1,-2.85,322.35654999999997
5.25,-2.85,332.2609
5.4,-2.85,
,-2.85,
-5.4,-3.0,
-5.25,-3.0,
-5.1,-3.0,-143.71710000000002
-4.95,-3.0,-136.42710000000002
-4.8,-3.0,-129.26475
-4.65,-3.0,-122.22175000000001
-4.5,-3.0,-115.28635000000001
-4.35,-3.0,-108.43915
-4.2,-3.0,-101.67120000000001
-4.05,-3.0,-94.96489999999999
-3.9,-3.0,-88.30765
-3.75,-3.0,-81.69495
-3.6,-3.0,-75.1179
-3.45,-3.0,-68.56909999999998
-3.3,-3.0,-62.040799999999976
-3.15,-3.0,-55.528600000000004
-3.0,-3.0,-49.02735
-2.85,-3.0,-42.5366
-2.7,-3.0,-36.0569
-2.55,-3.0,-29.5863
-2.4,-3.0,-23.132600000000004
-2.25,-3.0,-16.69375
-2.1,-3.0,-10.277199999999999
-1.95,-3.0,-3.88155
-1.8,-3.0,2.4928
-1.65,-3.0,8.837800000000001
-1.5,-3.0,15.148900000000001
-1.35,-3.0,21.42275
-1.2,-3.0,27.650399999999998
-1.05,-3.0,33.82084999999999
-0.9,-3.0,39.92615
-0.75,-3.0,45.9631
-0.6,-3.0,51.960750000000004
-0.45,-3.0,58.06115000000001
-0.3,-3.0,64.14084999999999
-0.15,-3.0,70.17175
0.0,-3.0,76.24725000000001
0.15,-3.0,82.37785
0.3,-3.0,88.5565
0.45,-3.0,94.72999999999999
0.6,-3.0,100.8856
0.75,-3.0,107.04675000000002
0.9,-3.0,113.18365000000001
1.05,-3.0,119.32849999999999
1.2,-3.0,125.47635000000002
1.35,-3.0,131.62735
1.5,-3.0,137.7449
1.65,-3.0,143.907
1.8,-3.0,150.20420000000001
1.95,-3.0,156.49925
2.1,-3.0,162.899
2.25,-3.0,169.45864999999998
2.4,-3.0,176.17499999999998
2.55,-3.0,183.03490000000002
2.7,-3.0,190.04645000000002
2.85,-3.0,197.2307
3.0,-3.0,204.60635
3.15,-3.0,212.19574999999995
3.3,-3.0,220.00325000000004
3.45,-3.0,228.03805000000003
3.6,-3.0,236.29484999999994
3.75,-3.0,244.75445
3.9,-3.0,253.40825
4.05,-3.0,262.23774999999995
4.2,-3.0,271.2321
4.35,-3.0,280.3731499999999
4.5,-3.0,289.6621999999999
4.65,-3.0,299.0929
4.8,-3.0,308.65919999999994
4.95,-3.0,318.37489999999997
5.1,-3.0,328.2365999999999
5.25,-3.0,338.24715
5.4,-3.0,
,-3.0,
-5.4,-3.15,
-5.25,-3.15,
-5.1,-3.15,-140.7193
-4.95,-3.15,-133.50675
-4.8,-3.15,-126.3981
-4.65,-3.15,-119.3957
-4.5,-3.15,-112.48729999999998
-4.35,-3.15,-105.65539999999999
-4.2,-3.15,-98.89014999999999
-4.05,-3.15,-92.1788
-3.9,-3.15,-85.50365000000001
-3.75,-3.15,-78.86690000000002
-3.6,-3.15,-72.25880000000001
-3.45,-3.15,-65.67245
-3.3,-3.15,-59.1025
-3.15,-3.15,-52.54754999999999
-3.0,-3.15,-46.00354999999999
-2.85,-3.15,-39.46959999999999
-2.7,-3.15,-32.94885
-2.55,-3.15,-26.44025
-2.4,-3.15,-19.94925
-2.25,-3.15,-13.479249999999999
-2.1,-3.15,-7.031450000000002
-1.95,-3.15,-0.6078
-1.8,-3.15,5.7877
-1.65,-3.15,12.146700000000001
-1.5,-3.15,18.469049999999996
-1.35,-3.15,24.7494
-1.2,-3.15,30.977950000000003
-1.05,-3.15,37.153800000000004
-0.9,-3.15,43.28305
-0.75,-3.15,49.38395
-0.6,-3.15,55.49000000000001
-0.45,-3.15,61.652249999999995
-0.3,-3.15,67.82095000000001
-0.15,-3.15,73.95714999999998
0.0,-3.15,80.04365
0.15,-3.15,86.1113
0.3,-3.15,92.20854999999999
0.45,-3.15,98.36175
0.6,-3.15,104.55304999999998
0.75,-3.15,110.76020000000001
0.9,-3.15,116.97525
1.05,-3.15,123.20594999999999
1.2,-3.15,129.55965
1.35,-3.15,135.943
1.5,-3.15,142.27285
1.65,-3.15,148.62205
1.8,-3.15,155.06275
1.95,-3.15,161.55564999999996
2.1,-3.15,168.12615000000002
2.25,-3.15,174.8154
2.4,-3.15,181.6452
2.55,-3.15,188.61669999999998
2.7,-3.15,195.73475000000002
2.85,-3.15,203.01555
3.0,-3.15,210.46935
3.15,-3.15,218.1201
3.3,-3.15,225.9764
3.45,-3.15,234.04979999999995
3.6,-3.15,242.34275000000008
3.75,-3.15,250.84319999999997
3.9,-3.15,259.54625
4.05,-3.15,268.43745
4.2,-3.15,277.50579999999997
4.35,-3.15,286.73404999999997
4.5,-3.15,296.11754999999994
4.65,-3.15,305.652
4.8,-3.15,315.33160000000004
4.95,-3.15,325.15459999999996
5.1,-3.15,335.1244499999999
5.25,-3.15,345.24365
5.4,-3.15,
,-3.15,
-5.4,-3.3,
-5.25,-3.3,
-5.1,-3.3,-137.57209999999998
-4.95,-3.3,-130.44245
-4.8,-3.3,-123.37399999999998
-4.65,-3.3,-116.40059999999998
-4.5,-3.3,-109.5078
-4.35,-3.3,-102.68025
-4.2,-3.3,-95.90915
-4.05,-3.3,-89.18260000000001
-3.9,-3.3,-82.48420000000002
-3.75,-3.3,-75.81744999999998
-3.6,-3.3,-69.17455
-3.45,-3.3,-62.550149999999995
-3.3,-3.3,-55.93754999999999
-3.15,-3.3,-49.3401
-3.0,-3.3,-42.75425
-2.85,-3.3,-36.18075
-2.7,-3.3,-29.620900000000006
-2.55,-3.3,-23.079150000000002
-2.4,-3.3,-16.554249999999996
-2.25,-3.3,-10.055850000000001
-2.1,-3.3,-3.5843499999999997
-1.95,-3.3,2.86155
-1.8,-3.3,9.276
-1.65,-3.3,15.649100000000004
-1.5,-3.3,21.9821
-1.35,-3.3,28.26945
-1.2,-3.3,34.511649999999996
-1.05,-3.3,40.7159
-0.9,-3.3,46.892250000000004
-0.75,-3.3,53.06059999999999
-0.6,-3.3,59.239149999999995
-0.45,-3.3,65.44149999999999
-0.3,-3.3,71.6405
-0.15,-3.3,77.8109
0.0,-3.3,83.95320000000001
0.15,-3.3,90.15855
0.3,-3.3,96.3858
0.45,-3.3,102.66944999999998
0.6,-3.3,109.00405
0.75,-3.3,115.36435000000002
0.9,-3.3,121.75165
1.05,-3.3,128.16275000000002
1.2,-3.3,134.7223
1.35,-3.3,141.32125000000002
1.5,-3.3,147.91124999999997
1.65,-3.3,154.50455
1.8,-3.3,161.14680000000004
1.95,-3.3,167.83859999999999
2.1,-3.3,174.59509999999995
2.25,-3.3,181.44460000000004
2.4,-3.3,188.4097
2.55,-3.3,195.5064
2.7,-3.3,202.73850000000002
2.85,-3.3,210.12584999999999
3.0,-3.3,217.6737
3.15,-3.3,225.39914999999996
3.3,-3.3,233.31904999999998
3.45,-3.3,241.44310000000002
3.6,-3.3,249.77845000000002
3.75,-3.3,258.32109999999994
3.9,-3.3,267.0683
4.05,-3.3,276.01230000000004
4.2,-3.3,285.1422
4.35,-3.3,294.44614999999993
4.5,-3.3,303.91480000000007
4.65,-3.3,313.54305
4.8,-3.3,323.32499999999993
4.95,-3.3,333.25539999999995
5.1,-3.3,343.3329500000001
5.25,-3.3,353.5605
5.4,-3.3,
,-3.3,
