X_mm,Y_mm,WF_mean_µm
3.45,-1.95,195.86679999999998
3.6,-1.95,203.6846
3.75,-1.95,211.74255
3.9,-1.95,220.02909999999997
4.05,-1.95,228.54800000000006
4.2,-1.95,237.28605
4.35,-1.95,246.2355
4.5,-1.95,255.38850000000008
4.65,-1.95,264.7353999999999
4.8,-1.95,274.26495000000006
4.95,-1.95,283.96844999999996
5.1,-1.95,293.83484999999996
5.25,-1.95,303.85585
5.4,-1.95,
,-1.95,
-5.4,-2.1,
-5.25,-2.1,
-5.1,-2.1,-154.18040000000002
-4.95,-2.1,-146.2816
-4.8,-2.1,-138.56080000000003
-4.65,-2.1,-131.01344999999998
-4.5,-2.1,-123.63235000000002
-4.35,-2.1,-116.40960000000003
-4.2,-2.1,-109.329
-4.05,-2.1,-102.37310000000001
-3.9,-2.1,-95.52824999999999
-3.75,-2.1,-88.7897
-3.6,-2.1,-82.1526
-3.45,-2.1,-75.60854999999998
-3.3,-2.1,-69.1554
-3.15,-2.1,-62.78995
-3.0,-2.1,-56.518649999999994
-2.85,-2.1,-50.348749999999995
-2.7,-2.1,-44.28915
-2.55,-2.1,-38.347750000000005
-2.4,-2.1,-32.52965
-2.25,-2.1,-26.83325
-2.1,-2.1,-21.2524
-1.95,-2.1,-15.773500000000002
-1.8,-2.1,-10.352150000000002
-1.65,-2.1,-4.9636000000000005
-1.5,-2.1,0.4164999999999998
-1.35,-2.1,5.8107999999999995
-1.2,-2.1,11.26295
-1.05,-2.1,16.81765
-0.9,-2.1,22.48995
-0.75,-2.1,28.3585
-0.6,-2.1,34.37080000000001
-0.45,-2.1,40.46975
-0.3,-2.1,46.76279999999999
-0.15,-2.1,53.159400000000005
0.0,-2.1,59.54110000000001
0.15,-2.1,65.925
0.3,-2.1,72.2435
0.45,-2.1,78.66794999999999
0.6,-2.1,84.81295
0.75,-2.1,90.74529999999999
0.9,-2.1,96.59540000000001
1.05,-2.1,102.37355
1.2,-2.1,108.06244999999998
1.35,-2.1,113.72035000000001
1.5,-2.1,119.37355000000002
1.65,-2.1,124.99985
1.8,-2.1,130.61975
1.95,-2.1,136.23520000000002
2.1,-2.1,141.87630000000001
2.25,-2.1,147.63025
2.4,-2.1,153.59575
2.55,-2.1,159.79065
2.7,-2.1,166.20109999999997
2.85,-2.1,172.84109999999998
3.0,-2.1,179.7188
3.15,-2.1,186.83290000000002
3.3,-2.1,194.19155
3.45,-2.1,201.788
3.6,-2.1,209.62310000000002
3.75,-2.1,217.6957
3.9,-2.1,226.00065
4.05,-2.1,234.53884999999997
4.2,-2.1,243.30054999999993
4.35,-2.1,252.27984999999995
4.5,-2.1,261.4706499999999
4.65,-2.1,270.8625
4.8,-2.1,280.4495
4.95,-2.1,290.21900000000005
5.1,-2.1,300.16445000000004
5.25,-2.1,310.2744
5.4,-2.1,
,-2.1,
-5.4,-2.25,
-5.25,-2.25,
-5.1,-2.25,-148.93030000000002
-4.95,-2.25,-141.1524
-4.8,-2.25,-133.54165
-4.65,-2.25,-126.09620000000002
-4.5,-2.25,-118.80529999999999
-4.35,-2.25,-111.65854999999996
-4.2,-2.25,-104.64134999999999
-4.05,-2.25,-97.74100000000001
-3.9,-2.25,-90.94300000000001
-3.75,-2.25,-84.246
-3.6,-2.25,-77.64665
-3.45,-2.25,-71.13900000000001
-3.3,-2.25,-64.72335
-3.15,-2.25,-58.40435000000001
-3.0,-2.25,-52.18444999999999
-2.85,-2.25,-46.071349999999995
-2.7,-2.25,-40.07505
-2.55,-2.25,-34.19460000000001
-2.4,-2.25,-28.432200000000005
-2.25,-2.25,-22.77695
-2.1,-2.25,-17.219549999999995
-1.95,-2.25,-11.754299999999999
-1.8,-2.25,-6.3526
-1.65,-2.25,-0.9843000000000002
-1.5,-2.25,4.3911500000000006
-1.35,-2.25,9.794900000000002
-1.2,-2.25,15.308100000000001
-1.05,-2.25,20.95405
-0.9,-2.25,26.711150000000004
-0.75,-2.25,32.66029999999999
-0.6,-2.25,38.773700000000005
-0.45,-2.25,44.956149999999994
-0.3,-2.25,51.3122
-0.15,-2.25,57.71595
0.0,-2.25,64.0899
0.15,-2.25,70.48759999999999
0.3,-2.25,76.84455
0.45,-2.25,83.32289999999999
0.6,-2.25,89.54795
0.75,-2.25,95.60535000000002
0.9,-2.25,101.57419999999999
1.05,-2.25,107.45275000000001
1.2,-2.25,113.24405000000002
1.35,-2.25,119.00144999999998
1.5,-2.25,124.74475
1.65,-2.25,130.42979999999997
1.8,-2.25,136.12155
1.95,-2.25,141.81945000000002
2.1,-2.25,147.5205
2.25,-2.25,153.30165000000002
2.4,-2.25,159.299
2.55,-2.25,165.51565
2.7,-2.25,171.95585
2.85,-2.25,178.6198
3.0,-2.25,185.51704999999998
3.15,-2.25,192.64950000000002
3.3,-2.25,200.0253
3.45,-2.25,207.63785000000001
3.6,-2.25,215.49004999999997
3.75,-2.25,223.58165000000002
3.9,-2.25,231.9038
4.05,-2.25,240.45940000000002
4.2,-2.25,249.2434
4.35,-2.25,258.24820000000005
4.5,-2.25,267.4716000000001
4.65,-2.25,276.90105000000005
4.8,-2.25,286.5361
4.95,-2.25,296.3648
5.1,-2.25,306.37935000000004
5.25,-2.25,316.56665000000004
5.4,-2.25,
,-2.25,
-5.4,-2.4,
-5.25,-2.4,
-5.1,-2.4,-143.70659999999998
-4.95,-2.4,-136.03799999999998
-4.8,-2.4,-128.52689999999998
-4.65,-2.4,-121.17230000000004
-4.5,-2.4,-113.96154999999999
-4.35,-2.4,-106.88154999999999
-4.2,-2.4,-99.92314999999998
-4.05,-2.4,-93.07359999999998
-3.9,-2.4,-86.31739999999999
-3.75,-2.4,-79.65975
-3.6,-2.4,-73.09910000000002
-3.45,-2.4,-66.63340000000001
-3.3,-2.4,-60.26119999999999
-3.15,-2.4,-53.99249999999999
-3.0,-2.4,-47.82685
-2.85,-2.4,-41.7736
-2.7,-2.4,-35.83315
-2.55,-2.4,-30.003650000000004
-2.4,-2.4,-24.281399999999998
-2.25,-2.4,-18.65505
-2.1,-2.4,-13.11615
-1.95,-2.4,-7.650850000000001
-1.8,-2.4,-2.23785
-1.65,-2.4,3.1315000000000004
-1.5,-2.4,8.502200000000002
-1.35,-2.4,13.9248
-1.2,-2.4,19.49535
-1.05,-2.4,25.23575
-0.9,-2.4,31.101649999999996
-0.75,-2.4,37.134499999999996
-0.6,-2.4,43.29705
-0.45,-2.4,49.56654999999999
-0.3,-2.4,55.94615000000001
-0.15,-2.4,62.33695
0.0,-2.4,68.71815000000001
0.15,-2.4,75.12050000000002
0.3,-2.4,81.5012
0.45,-2.4,88.02620000000003
0.6,-2.4,94.3275
0.75,-2.4,100.49299999999998
0.9,-2.4,106.56960000000001
1.05,-2.4,112.55800000000002
1.2,-2.4,118.4689
1.35,-2.4,124.30815000000003
1.5,-2.4,130.13775
1.65,-2.4,135.8983
1.8,-2.4,141.6666
1.95,-2.4,147.44245
2.1,-2.4,153.26000000000005
2.25,-2.4,159.15299999999996
2.4,-2.4,165.2161
2.55,-2.4,171.48005
2.7,-2.4,177.95844999999997
2.85,-2.4,184.65565
3.0,-2.4,191.58055
3.15,-2.4,198.73605
3.3,-2.4,206.12949999999992
3.45,-2.4,213.76190000000005
3.6,-2.4,221.62969999999996
3.75,-2.4,229.74065000000002
3.9,-2.4,238.08064999999996
4.05,-2.4,246.65465
4.2,-2.4,255.45785
4.35,-2.4,264.48400000000004
4.5,-2.4,273.7335
4.65,-2.4,283.1964
4.8,-2.4,292.87194999999997
4.95,-2.4,302.75020000000006
5.1,-2.4,312.8245
5.25,-2.4,323.0803
5.4,-2.4,
,-2.4,
-5.4,-2.55,
-5.25,-2.55,
-5.1,-2.55,-138.70065
-4.95,-2.55,-131.1319
-4.8,-2.55,-123.71099999999997
-4.65,-2.55,-116.43649999999998
-4.5,-2.55,-109.297
-4.35,-2.55,-102.278
-4.2,-2.55,-95.37244999999999
-4.05,-2.55,-88.5682
-3.9,-2.55,-81.8543
-3.75,-2.55,-75.23825
-3.6,-2.55,-68.71734999999998
-3.45,-2.55,-62.295100000000005
-3.3,-2.55,-55.972500000000004
-3.15,-2.55,-49.7549
-3.0,-2.55,-43.644
-2.85,-2.55,-37.64435
-2.7,-2.55,-31.7522
-2.55,-2.55,-25.962500000000006
-2.4,-2.55,-20.2656
-2.25,-2.55,-14.653249999999996
-2.1,-2.55,-9.1114
-1.95,-2.55,-3.6234499999999996
-1.8,-2.55,1.8352999999999995
-1.65,-2.55,7.28005
-1.5,-2.55,12.7411
-1.35,-2.55,18.23995
-1.2,-2.55,23.866549999999997
-1.05,-2.55,29.69545
-0.9,-2.55,35.644600000000004
-0.75,-2.55,41.7549
-0.6,-2.55,47.951049999999995
-0.45,-2.55,54.2721
-0.3,-2.55,60.65659999999999
-0.15,-2.55,67.0509
0.0,-2.55,73.43094999999998
0.15,-2.55,79.8432
0.3,-2.55,86.25630000000001
0.45,-2.55,92.81455
0.6,-2.55,99.1648
0.75,-2.55,105.40195000000001
0.9,-2.55,111.58305
1.05,-2.55,117.67829999999996
1.2,-2.55,123.70819999999999
1.35,-2.55,129.66155000000003
1.5,-2.55,135.55825
1.65,-2.55,141.39325000000002
1.8,-2.55,147.2519
1.95,-2.55,153.1696
2.1,-2.55,159.1754
2.25,-2.55,165.24685000000002
2.4,-2.55,171.43995
2.55,-2.55,177.79299999999998
2.7,-2.55,184.3336
2.85,-2.55,191.08015000000003
3.0,-2.55,198.04204999999996
3.15,-2.55,205.22815
3.3,-2.55,212.64544999999998
3.45,-2.55,220.30025000000006
3.6,-2.55,228.18834999999999
3.75,-2.55,236.31605
3.9,-2.55,244.67405000000002
4.05,-2.55,253.26350000000008
4.2,-2.55,262.0847
4.35,-2.55,271.13225
4.5,-2.55,280.40770000000003
4.65,-2.55,289.9024
4.8,-2.55,299.6114
4.95,-2.55,309.5317
5.1,-2.55,319.65685
5.25,-2.55,329.9719
5.4,-2.55,
,-2.55,
-5.4,-2.7,
-5.25,-2.7,
-5.1,-2.7,-133.87439999999998
-4.95,-2.7,-126.39530000000002
-4.8,-2.7,-119.05685000000001
-4.65,-2.7,-111.8531
-4.5,-2.7,-104.77529999999997
-4.35,-2.7,-97.81085
-4.2,-2.7,-90.9561
-4.05,-2.7,-84.1951
-3.9,-2.7,-77.5235
-3.75,-2.7,-70.95054999999999
-3.6,-2.7,-64.47359999999999
-3.45,-2.7,-58.09905
-3.3,-2.7,-51.8276
-3.15,-2.7,-45.66294999999999
-3.0,-2.7,-39.60145
-2.85,-2.7,-33.64484999999999
-2.7,-2.7,-27.789799999999996
-2.55,-2.7,-22.024399999999996
-2.4,-2.7,-16.339499999999997
-2.25,-2.7,-10.721599999999999
-2.1,-2.7,-5.1557
-1.95,-2.7,0.37940000000000007
-1.8,-2.7,5.907749999999999
-1.65,-2.7,11.4513
-1.5,-2.7,17.03575
-1.35,-2.7,22.689
-1.2,-2.7,28.449449999999995
-1.05,-2.7,34.37195
-0.9,-2.7,40.338499999999996
-0.75,-2.7,46.5045
-0.6,-2.7,52.73045
-0.45,-2.7,59.07674999999999
-0.3,-2.7,65.4595
-0.15,-2.7,71.86055
0.0,-2.7,78.2391
0.15,-2.7,84.65459999999999
0.3,-2.7,91.09534999999998
0.45,-2.7,97.67575
0.6,-2.7,104.1655
0.75,-2.7,110.4591
0.9,-2.7,116.70289999999997
1.05,-2.7,122.89465
1.2,-2.7,129.00259999999997
1.35,-2.7,135.03005000000002
1.5,-2.7,141.02399999999997
1.65,-2.7,146.94250000000002
1.8,-2.7,152.91729999999998
1.95,-2.7,159.00124999999997
2.1,-2.7,165.17295000000001
2.25,-2.7,171.4188
2.4,-2.7,177.76450000000006
2.55,-2.7,184.2416
2.7,-2.7,190.8757
2.85,-2.7,197.6927
3.0,-2.7,204.70794999999998
3.15,-2.7,211.93615
3.3,-2.7,219.38575
3.45,-2.7,227.06865
3.6,-2.7,234.9809499999999
3.75,-2.7,243.12745
3.9,-2.7,251.50525
4.05,-2.7,260.11205000000007
4.2,-2.7,268.95404999999994
4.35,-2.7,278.02045
4.5,-2.7,287.31725000000006
4.65,-2.7,296.83770000000004
4.8,-2.7,306.57769999999994
4.95,-2.7,316.5369999999999
5.1,-2.7,326.7057
5.25,-2.7,337.0771000000001
5.4,-2.7,
,-2.7,
-5.4,-2.85,
-5.25,-2.85,
-5.1,-2.85,-129.2248
-4.95,-2.85,-121.82809999999999
-4.8,-2.85,-114.56320000000001
-4.65,-2.85,-107.42424999999999
-4.5,-2.85,-100.40409999999999
-4.35,-2.85,-93.49034999999999
-4.2,-2.85,-86.68114999999999
-4.05,-2.85,-79.96279999999999
-3.9,-2.85,-73.3372
-3.75,-2.85,-66.80930000000002
-3.6,-2.85,-60.37945
-3.45,-2.85,-54.05395
-3.3,-2.85,-47.83055
-3.15,-2.85,-41.7108
-3.0,-2.85,-35.68965000000001
-2.85,-2.85,-29.766200000000005
-2.7,-2.85,-23.9334
-2.55,-2.85,-18.1775
-2.4,-2.85,-12.486299999999998
-2.25,-2.85,-6.840999999999999
-2.1,-2.85,-1.2269499999999995
-1.95,-2.85,4.379499999999999
-1.8,-2.85,10.003700000000002
-1.65,-2.85,15.669649999999995
-1.5,-2.85,21.401149999999998
-1.35,-2.85,27.226950000000006
-1.2,-2.85,33.16695000000001
-1.05,-2.85,39.219049999999996
-0.9,-2.85,45.248599999999996
-0.75,-2.85,51.42544999999998
-0.6,-2.85,57.610050000000015
-0.45,-2.85,63.978649999999995
-0.3,-2.85,70.3951
-0.15,-2.85,76.77954999999999
0.0,-2.85,83.18549999999998
0.15,-2.85,89.63265000000001
0.3,-2.85,96.0838
0.45,-2.85,102.641
0.6,-2.85,109.21690000000001
0.75,-2.85,115.58635
0.9,-2.85,121.91275
1.05,-2.85,128.18315
1.2,-2.85,134.42739999999998
1.35,-2.85,140.56015
1.5,-2.85,146.7065
1.65,-2.85,152.8167
1.8,-2.85,158.98325000000003
1.95,-2.85,165.23289999999997
2.1,-2.85,171.56905000000006
2.25,-2.85,177.983
2.4,-2.85,184.48770000000002
2.55,-2.85,191.10355
2.7,-2.85,197.85555
2.85,-2.85,204.76765000000003
3.0,-2.85,211.85939999999997
3.15,-2.85,219.14780000000005
3.3,-2.85,226.6437
3.45,-2.85,234.3634
3.6,-2.85,242.30554999999998
3.75,-2.85,250.47305
3.9,-2.85,258.872
4.05,-2.85,267.5005
4.2,-2.85,276.3626499999999
4.35,-2.85,285.44680000000005
4.5,-2.85,294.76284999999996
4.65,-2.85,304.3072000000001
4.8,-2.85,314.0727999999999
4.95,-2.85,324.06815
5.1,-2.85,334.2752999999999
5.25,-2.85,344.69070000000005
5.4,-2.85,
,-2.85,
-5.4,-3.0,
-5.25,-3.0,
-5.1,-3.0,-124.88414999999998
-4.95,-3.0,-117.56395
-4.8,-3.0,-110.36449999999999
-4.65,-3.0,-103.28410000000001
-4.5,-3.0,-96.31675
-4.35,-3.0,-89.4506
-4.2,-3.0,-82.68564999999998
-4.05,-3.0,-76.01395000000001
-3.9,-3.0,-69.43404999999998
-3.75,-3.0,-62.952200000000005
-3.6,-3.0,-56.570399999999985
-3.45,-3.0,-50.29019999999999
-3.3,-3.0,-44.11005
-3.15,-3.0,-38.028999999999996
-3.0,-3.0,-32.04035
-2.85,-3.0,-26.1375
-2.7,-3.0,-20.311000000000003
-2.55,-3.0,-14.543299999999999
-2.4,-3.0,-8.824749999999998
-2.25,-3.0,-3.1316499999999996
-2.1,-3.0,2.5515
-1.95,-3.0,8.2512
-1.8,-3.0,13.99315
-1.65,-3.0,19.7956
-1.5,-3.0,25.678049999999995
-1.35,-3.0,31.6564
-1.2,-3.0,37.73169999999999
-1.05,-3.0,43.88544999999999
-0.9,-3.0,50.08729999999999
-0.75,-3.0,56.39935000000001
-0.6,-3.0,62.68695
-0.45,-3.0,69.10340000000001
-0.3,-3.0,75.51435
-0.15,-3.0,81.8849
0.0,-3.0,88.29525
0.15,-3.0,94.76875
0.3,-3.0,101.25049999999999
0.45,-3.0,107.80819999999999
0.6,-3.0,114.47535
0.75,-3.0,120.95165
0.9,-3.0,127.40294999999999
1.05,-3.0,133.84644999999995
1.2,-3.0,140.3373
1.35,-3.0,146.74364999999997
1.5,-3.0,153.14270000000002
1.65,-3.0,159.52195
1.8,-3.0,165.91974999999996
1.95,-3.0,172.36814999999999
2.1,-3.0,178.88515
2.25,-3.0,185.4734
2.4,-3.0,192.14775
2.55,-3.0,198.9184
2.7,-3.0,205.8053
2.85,-3.0,212.833
3.0,-3.0,220.02025000000003
3.15,-3.0,227.38895000000002
3.3,-3.0,234.94705
3.45,-3.0,242.71229999999997
3.6,-3.0,250.69455000000002
3.75,-3.0,258.8926
3.9,-3.0,267.31685000000004
4.05,-3.0,275.96705000000003
4.2,-3.0,284.84815
4.35,-3.0,293.9532
4.5,-3.0,303.2914
4.65,-3.0,312.85934999999995
4.8,-3.0,322.64995
4.95,-3.0,332.67244999999997
5.1,-3.0,342.91554999999994
5.25,-3.0,353.3724
5.4,-3.0,
,-3.0,
-5.4,-3.15,
-5.25,-3.15,
-5.1,-3.15,-120.77615
-4.95,-3.15,-113.59964999999997
-4.8,-3.15,-106.46064999999999
-4.65,-3.15,-99.43485000000001
-4.5,-3.15,-92.51679999999999
-4.35,-3.15,-85.69814999999998
-4.2,-3.15,-78.97770000000001
-4.05,-3.15,-72.35325
-3.9,-3.15,-65.81725000000002
-3.75,-3.15,-59.381550000000004
-3.6,-3.15,-53.04445
-3.45,-3.15,-46.80525000000001
-3.3,-3.15,-40.66065000000001
-3.15,-3.15,-34.60845000000001
-3.0,-3.15,-28.638350000000003
-2.85,-3.15,-22.7396
-2.7,-3.15,-16.9018
-2.55,-3.15,-11.105749999999999
-2.4,-3.15,-5.336799999999999
-2.25,-3.15,0.42419999999999974
-2.1,-3.15,6.200000000000001
-1.95,-3.15,12.012699999999999
-1.8,-3.15,17.8824
-1.65,-3.15,23.82195
-1.5,-3.15,29.848200000000002
-1.35,-3.15,35.96485
-1.2,-3.15,42.16140000000001
-1.05,-3.15,48.42525
-0.9,-3.15,54.74694999999999
-0.75,-3.15,61.13659999999999
-0.6,-3.15,67.54690000000001
-0.45,-3.15,74.0309
-0.3,-3.15,80.52560000000001
-0.15,-3.15,87.02525
0.0,-3.15,93.53054999999999
0.15,-3.15,100.13805
0.3,-3.15,106.7802
0.45,-3.15,113.48499999999999
0.6,-3.15,120.30839999999998
0.75,-3.15,127.02405000000003
0.9,-3.15,133.7463
1.05,-3.15,140.45225
1.2,-3.15,147.17725000000002
1.35,-3.15,153.8693
1.5,-3.15,160.53700000000003
1.65,-3.15,167.18515
1.8,-3.15,173.83240000000004
1.95,-3.15,180.50600000000003
2.1,-3.15,187.22574999999998
2.25,-3.15,194.00369999999995
2.4,-3.15,200.85684999999998
2.55,-3.15,207.79524999999998
2.7,-3.15,214.83465000000007
2.85,-3.15,221.9975
3.0,-3.15,229.29845
3.15,-3.15,236.7625
3.3,-3.15,244.40025
3.45,-3.15,252.22999999999996
3.6,-3.15,260.26410000000004
3.75,-3.15,268.50415000000004
3.9,-3.15,276.96209999999996
4.05,-3.15,285.64129999999994
4.2,-3.15,294.5467499999999
4.35,-3.15,303.6759
4.5,-3.15,313.03409999999997
4.65,-3.15,322.62474999999995
4.8,-3.15,332.44449999999995
4.95,-3.15,342.49105000000003
5.1,-3.15,352.76345
5.25,-3.15,363.2569
5.4,-3.15,
,-3.15,
-5.4,-3.3,
-5.25,-3.3,
-5.1,-3.3,-116.66680000000004
-4.95,-3.3,-109.61090000000002
-4.8,-3.3,-102.5269
-4.65,-3.3,-95.55284999999999
-4.5,-3.3,-88.68269999999998
-4.35,-3.3,-81.90964999999998
-4.2,-3.3,-75.23415
-4.05,-3.3,-68.65405000000001
-3.9,-3.3,-62.1619
-3.75,-3.3,-55.76865
-3.6,-3.3,-49.47125000000001
-3.45,-3.3,-43.26685
-3.3,-3.3,-37.1471
-3.15,-3.3,-31.110149999999997
-3.0,-3.3,-25.143050000000002
-2.85,-3.3,-19.2329
-2.7,-3.3,-13.364250000000002
-2.55,-3.3,-7.5215499999999995
-2.4,-3.3,-1.6828500000000002
-2.25,-3.3,4.16535
-2.1,-3.3,10.045350000000003
-1.95,-3.3,15.98045
-1.8,-3.3,21.984200000000005
-1.65,-3.3,28.061400000000003
-1.5,-3.3,34.222750000000005
-1.35,-3.3,40.4624
-1.2,-3.3,46.772999999999996
-1.05,-3.3,53.1462
-0.9,-3.3,59.57244999999999
-0.75,-3.3,66.04754999999999
-0.6,-3.3,72.5509
-0.45,-3.3,79.0986
-0.3,-3.3,85.66704999999999
-0.15,-3.3,92.25205
0.0,-3.3,98.86505000000001
0.15,-3.3,105.65749999999998
0.3,-3.3,112.50250000000001
0.45,-3.3,119.40565
0.6,-3.3,126.39575000000005
0.75,-3.3,133.3734
0.9,-3.3,140.35
1.05,-3.3,147.31670000000003
1.2,-3.3,154.285
1.35,-3.3,161.24129999999997
1.5,-3.3,168.17810000000003
1.65,-3.3,175.09404999999998
1.8,-3.3,182.00119999999998
1.95,-3.3,188.91559999999998
2.1,-3.3,195.8577
2.25,-3.3,202.8446
2.4,-3.3,209.89025
2.55,-3.3,217.0105
2.7,-3.3,224.21510000000004
2.85,-3.3,231.52979999999997
3.0,-3.3,238.96480000000005
3.15,-3.3,246.54025000000001
3.3,-3.3,254.2763
3.45,-3.3,262.18649999999997
3.6,-3.3,270.28520000000003
3.75,-3.3,278.57945000000007
3.9,-3.3,287.08004999999997
4.05,-3.3,295.79445
4.2,-3.3,304.72839999999997
4.35,-3.3,313.88470000000007
4.5,-3.3,323.26705000000004
4.65,-3.3,332.88030000000003
4.8,-3.3,342.72479999999996
4.95,-3.3,352.79815
5.1,-3.3,363.09824999999995
5.25,-3.3,373.62429999999995
5.4,-3.3,
,-3.3,
